,price,bedrooms,bathrooms,has_basement,sqft_living,sqft_lot,liv/lot,view,age,age_decade,condition,grade,reno?,reno_age,lat,long,zipcode,zipcode_mean_price,zipcode_median_price,zipcode_mode_price,zip_rank_price,zipcode_mean_lot,zipcode_mean_liv,pop_den_by_zip
20359,591975.0,3,2.75,1,3230,5250,0.6152380952380953,0.0,1,0,3,9,0,0.0,47.5196,-121.87799999999999,98065,529194.82,506950.0,425000.0,3,7663.84,2602.71,171
20360,600000.0,5,2.75,0,3380,8179,0.4132534539674777,0.0,4,0,3,9,0,0.0,47.4827,-122.135,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20361,673000.0,3,2.75,0,2830,3496,0.8094965675057209,0.0,3,0,3,8,0,0.0,47.5606,-122.01100000000001,98029,594612.48,570500.0,690000.0,4,6416.24,2230.1,2719
20362,889950.0,5,3.5,0,3700,7055,0.5244507441530829,0.0,1,0,3,9,0,0.0,47.5929,-122.057,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
20363,500000.0,4,3.0,0,2520,4104,0.6140350877192983,0.0,13,1,3,7,0,0.0,47.5352,-121.88,98065,529194.82,506950.0,425000.0,3,7663.84,2602.71,171
20364,500000.0,3,2.25,1,1530,1396,1.0959885386819483,0.0,8,0,3,8,0,0.0,47.666000000000004,-122.367,98107,562928.82,529950.0,500000.0,3,3178.16,1558.64,9602
20365,890000.0,4,4.25,1,4420,5750,0.768695652173913,0.0,9,0,3,10,0,0.0,47.5404,-122.073,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
20366,437000.0,3,3.0,0,1460,1180,1.2372881355932204,0.0,9,0,3,8,0,0.0,47.6998,-122.367,98117,576834.81,544000.0,575000.0,3,4636.39,1692.04,7953
20367,419700.0,3,2.25,1,1450,1486,0.9757738896366084,0.0,9,0,3,8,0,0.0,47.5694,-122.387,98116,604844.74,559000.0,625000.0,3,4854.48,1830.22,7523
20368,394000.0,3,2.0,1,1160,3441,0.3371113048532403,0.0,85,8,4,6,0,0.0,47.5314,-122.39200000000001,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
20369,342000.0,3,2.0,0,1640,4802,0.34152436484798,0.0,5,0,3,8,0,0.0,47.3538,-122.021,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
20371,580000.0,3,2.5,1,1620,1173,1.381074168797954,4.0,7,0,3,8,0,0.0,47.6681,-122.355,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20372,343000.0,2,1.5,1,1100,1228,0.8957654723127035,0.0,8,0,3,7,0,0.0,47.5538,-122.28200000000001,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
20373,390000.0,2,1.5,1,1340,1402,0.9557774607703281,0.0,7,0,3,8,0,0.0,47.588,-122.304,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
20374,274000.0,3,1.5,0,1450,4694,0.30890498508734554,0.0,4,0,3,7,0,0.0,47.3654,-122.021,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
20375,700000.0,4,2.5,0,3040,7200,0.4222222222222222,0.0,7,0,3,9,0,0.0,47.7747,-122.366,98177,594476.85,527150.0,380000.0,3,10254.7,2170.96,3341
20376,838000.0,4,2.5,0,2560,7210,0.3550624133148405,0.0,9,0,3,9,0,0.0,47.5535,-122.395,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
20377,300000.0,6,3.0,0,2744,9926,0.2764456981664316,0.0,9,0,3,7,0,0.0,47.2773,-122.21600000000001,98002,234284.04,235000.0,250000.0,1,7517.63,1627.74,4423
20378,467000.0,3,2.25,0,1420,990,1.4343434343434343,0.0,7,0,3,8,0,0.0,47.6801,-122.348,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20379,395000.0,2,1.0,0,700,7457,0.09387153010594072,0.0,72,7,3,6,0,0.0,47.5348,-122.295,98108,355678.52,342500.0,400000.0,2,5204.84,1704.62,2989
20380,734000.0,5,4.25,1,4110,42755,0.09612910770670097,0.0,15,1,3,10,0,0.0,47.3375,-122.337,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
20381,480000.0,5,2.75,0,2670,4780,0.5585774058577406,0.0,2,0,3,8,0,0.0,47.4866,-122.155,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20382,539000.0,3,2.75,1,2130,1400,1.5214285714285714,0.0,5,0,3,9,0,0.0,47.5661,-122.29,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
20383,459950.0,5,2.75,0,3078,6371,0.4831266677130749,0.0,1,0,3,9,0,0.0,47.3587,-122.163,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
20384,306500.0,2,1.0,0,840,892,0.9417040358744395,0.0,9,0,3,7,0,0.0,47.5396,-122.387,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
20385,408474.0,3,2.5,0,1800,2731,0.6590992310508971,0.0,1,0,3,8,0,0.0,47.5342,-121.84100000000001,98065,529194.82,506950.0,425000.0,3,7663.84,2602.71,171
20386,437000.0,3,2.75,0,2580,5200,0.49615384615384617,0.0,7,0,3,8,0,0.0,47.496,-122.15100000000001,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20387,160797.0,3,1.5,0,1270,2356,0.5390492359932089,0.0,3,0,3,7,0,0.0,47.5671,-122.29799999999999,98108,355678.52,342500.0,400000.0,2,5204.84,1704.62,2989
20388,729000.0,4,3.5,0,3065,5440,0.5634191176470589,0.0,1,0,3,9,0,0.0,47.523999999999994,-122.2,98056,405816.41,378000.0,250000.0,2,8624.1,1998.23,4323
20389,499000.0,3,2.5,1,1861,1587,1.1726528040327662,0.0,8,0,3,8,0,0.0,47.7043,-122.209,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
20390,359950.0,4,2.75,0,2260,5705,0.39614373356704646,0.0,1,0,3,8,0,0.0,47.3726,-122.15899999999999,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
20391,929000.0,5,3.25,0,4150,7100,0.5845070422535211,0.0,2,0,3,10,0,0.0,47.6026,-122.06,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
20392,529950.0,2,2.5,1,1500,1174,1.2776831345826236,0.0,1,0,3,8,0,0.0,47.6689,-122.363,98107,562928.82,529950.0,500000.0,3,3178.16,1558.64,9602
20393,461000.0,3,2.25,1,1620,998,1.623246492985972,0.0,3,0,3,8,0,0.0,47.5394,-122.027,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
20394,271115.0,2,1.5,0,830,1325,0.6264150943396226,0.0,10,1,3,7,0,0.0,47.5472,-122.384,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
20395,653000.0,4,2.5,0,3120,5137,0.6073583803776523,0.0,12,1,3,7,0,0.0,47.6842,-122.04,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
20396,565000.0,3,2.5,1,1870,1058,1.7674858223062382,0.0,8,0,3,8,0,0.0,47.6512,-122.345,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20397,529950.0,3,2.25,0,1240,1250,0.992,0.0,1,0,3,8,0,0.0,47.6748,-122.37700000000001,98107,562928.82,529950.0,500000.0,3,3178.16,1558.64,9602
20398,585000.0,4,2.5,0,2820,5612,0.5024946543121882,0.0,8,0,3,9,0,0.0,47.7477,-122.236,98028,458486.87,440000.0,400000.0,2,10776.84,2119.75,3606
20399,609000.0,3,1.75,0,1630,1526,1.0681520314547837,0.0,1,0,3,8,0,0.0,47.6536,-122.354,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20400,267000.0,3,2.25,0,1584,2800,0.5657142857142857,0.0,3,0,3,7,0,0.0,47.3454,-122.214,98002,234284.04,235000.0,250000.0,1,7517.63,1627.74,4423
20401,557000.0,4,2.5,0,2840,4500,0.6311111111111111,0.0,3,0,3,8,0,0.0,47.7678,-122.23700000000001,98028,458486.87,440000.0,400000.0,2,10776.84,2119.75,3606
20402,709950.0,4,3.25,1,3910,6293,0.6213252820594312,0.0,9,0,3,9,0,0.0,47.5389,-121.86,98065,529194.82,506950.0,425000.0,3,7663.84,2602.71,171
20403,625000.0,3,2.5,0,1730,1301,1.3297463489623367,0.0,4,0,3,9,0,0.0,47.653,-122.352,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20404,599000.0,3,2.75,1,1840,2060,0.8932038834951457,0.0,2,0,3,10,0,0.0,47.53,-122.073,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
20406,1290000.0,4,3.5,0,3440,3800,0.9052631578947369,0.0,1,0,3,9,0,0.0,47.6408,-122.307,98112,847094.83,785475.0,1050000.0,4,4070.75,2106.13,6667
20407,324500.0,4,2.5,0,2110,3825,0.5516339869281046,0.0,3,0,3,7,0,0.0,47.3602,-122.08200000000001,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
20408,471500.0,3,2.5,0,2430,5866,0.4142516195022162,0.0,6,0,3,7,0,0.0,47.5158,-121.87100000000001,98065,529194.82,506950.0,425000.0,3,7663.84,2602.71,171
20410,998000.0,4,3.5,1,3500,43560,0.08034894398530762,0.0,1,0,3,9,0,0.0,47.5481,-122.103,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
20411,262000.0,4,2.5,0,2070,8685,0.23834196891191708,0.0,9,0,3,7,0,0.0,47.4697,-122.26700000000001,98188,289078.35,264000.0,240000.0,1,10126.08,1802.77,3062
20412,844000.0,4,3.5,1,3350,6350,0.5275590551181102,2.0,6,0,3,8,0,0.0,47.5602,-122.39,98116,604844.74,559000.0,625000.0,3,4854.48,1830.22,7523
20413,745641.0,4,2.5,0,2440,4850,0.5030927835051546,0.0,2,0,3,8,0,0.0,47.7043,-122.11399999999999,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
20414,659950.0,5,3.0,0,3010,7357,0.40913415794481445,0.0,7,0,3,9,0,0.0,47.7226,-122.33,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
20415,339989.0,3,2.5,0,2060,4200,0.49047619047619045,0.0,1,0,3,8,0,0.0,47.3706,-122.01799999999999,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
20416,352500.0,2,2.5,1,1570,2399,0.6544393497290538,0.0,6,0,3,7,0,0.0,47.5488,-122.36399999999999,98106,318981.34,314250.0,325000.0,1,5556.02,1483.36,4161
20417,525000.0,3,2.5,1,1580,1161,1.3608957795004306,0.0,7,0,3,8,0,0.0,47.6206,-122.29899999999999,98112,847094.83,785475.0,1050000.0,4,4070.75,2106.13,6667
20418,1140000.0,5,3.5,0,4280,6530,0.655436447166922,3.0,1,0,3,10,0,0.0,47.5941,-121.973,98075,759694.5,735000.0,750000.0,4,14806.11,2998.8,2185
20419,491000.0,5,3.5,0,2815,4900,0.5744897959183674,0.0,4,0,3,9,0,0.0,47.3424,-122.179,98030,294089.77,281000.0,245000.0,1,9210.88,1956.98,4741
20420,675000.0,4,2.5,0,2620,6114,0.4285246974157671,0.0,4,0,3,9,0,0.0,47.5603,-122.01299999999999,98029,594612.48,570500.0,690000.0,4,6416.24,2230.1,2719
20421,344000.0,3,2.25,0,1250,1033,1.2100677637947725,0.0,8,0,3,8,0,0.0,47.6907,-122.34299999999999,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20422,530000.0,4,2.5,0,3250,4500,0.7222222222222222,0.0,7,0,3,8,0,0.0,47.4944,-122.15,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20423,290500.0,4,3.25,0,2510,7686,0.32656778558417904,0.0,12,1,3,9,0,0.0,47.4785,-122.228,98055,300024.22,292500.0,290000.0,1,7870.52,1776.27,4585
20424,335000.0,2,1.75,0,1270,1685,0.7537091988130564,0.0,3,0,3,8,0,0.0,47.5646,-122.295,98108,355678.52,342500.0,400000.0,2,5204.84,1704.62,2989
20426,379000.0,3,2.5,0,1580,3075,0.5138211382113821,0.0,2,0,3,8,0,0.0,47.545,-122.368,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
20427,385000.0,3,1.5,0,1360,2030,0.6699507389162561,0.0,7,0,3,8,0,0.0,47.6961,-122.34899999999999,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20428,500012.0,4,2.5,1,2400,9612,0.24968789013732834,0.0,53,5,3,8,1,6.0,47.4799,-122.12700000000001,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20429,366750.0,3,3.0,0,1571,2017,0.7788795240456123,0.0,7,0,3,8,0,0.0,47.7338,-122.309,98125,459287.85,425000.0,375000.0,2,7634.36,1735.34,6879
20430,405000.0,2,2.0,1,1405,1073,1.309412861136999,0.0,8,0,3,8,0,0.0,47.611999999999995,-122.295,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
20431,356999.0,3,1.5,0,1010,1546,0.6532988357050453,0.0,44,4,3,8,1,1.0,47.5998,-122.311,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
20432,590000.0,2,2.5,1,1450,1281,1.131928181108509,0.0,9,0,3,8,0,0.0,47.665,-122.285,98105,744828.15,660000.0,580000.0,4,4500.82,1961.75,10643
20433,294000.0,3,1.75,1,1420,1361,1.0433504775900073,0.0,1,0,3,7,0,0.0,47.5684,-122.314,98108,355678.52,342500.0,400000.0,2,5204.84,1704.62,2989
20434,731500.0,4,2.5,0,2650,4644,0.5706287683031869,0.0,2,0,3,8,0,0.0,47.6945,-122.01799999999999,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
20435,837219.0,5,2.75,0,3030,7679,0.3945826279463472,0.0,1,0,3,9,0,0.0,47.593,-122.057,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
20437,798800.0,3,2.75,1,2670,3738,0.7142857142857143,0.0,2,0,3,10,0,0.0,47.5299,-122.20299999999999,98056,405816.41,378000.0,250000.0,2,8624.1,1998.23,4323
20438,482500.0,2,2.5,0,1170,809,1.446229913473424,0.0,8,0,3,9,0,0.0,47.6875,-122.339,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20439,820000.0,4,2.5,0,3260,26772,0.12176901240101598,0.0,8,0,3,9,0,0.0,47.5115,-122.031,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
20440,319000.0,3,1.5,0,1480,1722,0.859465737514518,0.0,8,0,3,7,0,0.0,47.728,-122.292,98125,459287.85,425000.0,375000.0,2,7634.36,1735.34,6879
20441,950000.0,3,2.5,0,2700,6947,0.38865697423348206,3.0,2,0,3,9,0,0.0,47.5172,-122.208,98056,405816.41,378000.0,250000.0,2,8624.1,1998.23,4323
20442,1270000.0,4,3.5,0,4640,13404,0.3461653237839451,0.0,8,0,3,10,0,0.0,47.53100000000001,-122.134,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20443,378000.0,3,2.5,1,1601,2491,0.6427137695704537,0.0,8,0,3,7,0,0.0,47.718999999999994,-122.31700000000001,98125,459287.85,425000.0,375000.0,2,7634.36,1735.34,6879
20445,489950.0,3,2.5,0,2540,5237,0.4850105021959137,0.0,4,0,3,8,0,0.0,47.5492,-122.27600000000001,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
20446,345000.0,2,1.75,1,1030,1106,0.9312839059674503,0.0,9,0,3,7,0,0.0,47.5397,-122.387,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
20447,510000.0,3,2.5,0,2730,7136,0.38256726457399104,0.0,3,0,3,8,0,0.0,47.3938,-122.321,98198,302835.44,265000.0,210000.0,1,10071.9,1746.92,4441
20448,432500.0,4,2.5,0,3172,5033,0.6302404132724021,0.0,1,0,3,8,0,0.0,47.2961,-122.348,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
20449,650000.0,4,2.5,0,3160,8530,0.3704572098475967,0.0,9,0,3,9,0,0.0,47.5075,-122.148,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20450,750000.0,4,2.5,0,2850,12429,0.2293024378469708,0.0,7,0,3,9,0,0.0,47.6915,-122.177,98033,707447.32,659000.0,675000.0,4,9818.57,2219.42,3696
20451,870000.0,4,3.5,1,2780,3100,0.896774193548387,0.0,1,0,3,8,0,0.0,47.6886,-122.36399999999999,98117,576834.81,544000.0,575000.0,3,4636.39,1692.04,7953
20452,900000.0,4,3.5,0,3860,6543,0.5899434510163534,0.0,1,0,3,10,0,0.0,47.5934,-121.97399999999999,98075,759694.5,735000.0,750000.0,4,14806.11,2998.8,2185
20453,664950.0,2,1.75,1,1180,900,1.3111111111111111,0.0,1,0,3,10,0,0.0,47.6395,-122.329,98102,748116.65,682500.0,525000.0,4,3015.2,1891.24,15829
20454,391000.0,3,2.25,1,1410,1290,1.0930232558139534,0.0,11,1,3,7,0,0.0,47.5345,-122.069,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
20456,479349.0,5,3.0,0,3223,6371,0.5058860461466018,0.0,1,0,3,9,0,0.0,47.3584,-122.163,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
20457,661000.0,4,3.25,1,2600,2074,1.253616200578592,0.0,4,0,3,8,0,0.0,47.5402,-122.02799999999999,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
20458,379000.0,3,3.25,0,1380,1234,1.1183144246353323,0.0,9,0,3,8,0,0.0,47.6935,-122.34200000000001,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20459,415000.0,3,2.25,1,1620,998,1.623246492985972,0.0,5,0,3,8,0,0.0,47.5401,-122.027,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
20460,375000.0,3,3.25,0,1370,1227,1.1165444172779135,0.0,8,0,3,8,0,0.0,47.6964,-122.34100000000001,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20461,355000.0,3,2.0,0,1220,1186,1.0286677908937605,0.0,8,0,3,8,0,0.0,47.6972,-122.34100000000001,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20462,540000.0,3,2.5,0,1280,1889,0.6776071995764955,0.0,6,0,3,8,0,0.0,47.6619,-122.324,98105,744828.15,660000.0,580000.0,4,4500.82,1961.75,10643
20463,290000.0,2,1.5,0,770,850,0.9058823529411765,0.0,9,0,3,7,0,0.0,47.5644,-122.38799999999999,98116,604844.74,559000.0,625000.0,3,4854.48,1830.22,7523
20464,500000.0,3,2.5,0,1210,1200,1.0083333333333333,0.0,7,0,3,8,0,0.0,47.6543,-122.345,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20465,416000.0,4,2.5,0,2890,6322,0.457133818411895,0.0,4,0,3,8,0,0.0,47.3494,-122.044,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
20466,349900.0,3,2.5,0,1580,2765,0.5714285714285714,0.0,4,0,3,8,0,0.0,47.5444,-122.369,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
20467,465000.0,3,2.25,1,1530,1245,1.2289156626506024,0.0,1,0,3,9,0,0.0,47.6018,-122.29700000000001,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
20468,950000.0,4,2.5,0,3670,7680,0.4778645833333333,0.0,8,0,3,10,0,0.0,47.5401,-121.993,98029,594612.48,570500.0,690000.0,4,6416.24,2230.1,2719
20469,496800.0,4,2.25,0,1850,2340,0.7905982905982906,0.0,1,0,3,8,0,0.0,47.543,-122.37200000000001,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
20470,680000.0,4,2.5,0,2440,6581,0.3707643215316821,0.0,1,0,3,8,0,0.0,47.7321,-122.334,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
20471,920000.0,4,3.25,1,2190,4265,0.5134818288393904,0.0,0,0,3,9,0,0.0,47.6178,-122.29,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
20472,1290000.0,5,4.0,0,4360,8030,0.5429638854296388,0.0,0,0,3,10,0,0.0,47.5923,-121.973,98075,759694.5,735000.0,750000.0,4,14806.11,2998.8,2185
20473,825000.0,4,2.75,0,3990,6637,0.6011752297724876,0.0,12,1,3,9,0,0.0,47.6835,-122.045,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
20474,292000.0,3,2.5,0,1270,1283,0.9898674980514419,0.0,8,0,3,7,0,0.0,47.7209,-122.291,98125,459287.85,425000.0,375000.0,2,7634.36,1735.34,6879
20475,576000.0,4,2.5,0,3340,6924,0.4823801270941652,0.0,6,0,3,8,0,0.0,47.495,-122.149,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20476,670000.0,2,2.0,0,1500,761,1.971090670170828,3.0,7,0,3,8,0,0.0,47.6522,-122.346,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20477,953007.0,4,3.5,1,3120,5086,0.6134486826582777,0.0,7,0,3,9,0,0.0,47.6762,-122.288,98115,608002.49,564000.0,435000.0,3,5407.32,1811.57,7018
20478,399000.0,4,2.5,0,2480,4334,0.5722196585140747,0.0,3,0,3,8,0,0.0,47.3826,-122.036,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
20479,399000.0,2,2.0,1,1110,1155,0.961038961038961,0.0,7,0,3,7,0,0.0,47.5496,-122.38799999999999,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
20480,847093.0,4,2.75,0,2760,5670,0.48677248677248675,0.0,1,0,3,10,0,0.0,47.5819,-122.04700000000001,98075,759694.5,735000.0,750000.0,4,14806.11,2998.8,2185
20481,599950.0,3,2.5,0,1510,1493,1.0113864701942399,0.0,1,0,3,8,0,0.0,47.669,-122.402,98107,562928.82,529950.0,500000.0,3,3178.16,1558.64,9602
20482,499000.0,3,2.5,1,1460,1614,0.9045848822800495,0.0,8,0,3,8,0,0.0,47.6781,-122.374,98117,576834.81,544000.0,575000.0,3,4636.39,1692.04,7953
20485,1030000.0,4,3.25,1,3270,5187,0.6304222093695778,0.0,1,0,3,9,0,0.0,47.6966,-122.133,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
20486,515000.0,4,2.5,0,2670,8765,0.30462065031374785,0.0,9,0,3,9,0,0.0,47.4876,-122.146,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20487,355000.0,3,2.25,1,1410,1332,1.0585585585585586,0.0,11,1,3,7,0,0.0,47.5345,-122.069,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
20488,319900.0,4,2.75,0,2475,4000,0.61875,0.0,1,0,3,7,0,0.0,47.3452,-122.21,98002,234284.04,235000.0,250000.0,1,7517.63,1627.74,4423
20489,460000.0,3,3.5,1,1600,1431,1.1180992313067786,0.0,9,0,3,8,0,0.0,47.6865,-122.363,98117,576834.81,544000.0,575000.0,3,4636.39,1692.04,7953
20490,305000.0,2,1.0,0,1290,3383,0.38131835648832396,0.0,7,0,3,7,0,0.0,47.6968,-122.025,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
20491,280000.0,3,2.5,0,1608,4818,0.33374844333748444,0.0,3,0,3,8,0,0.0,47.2583,-122.20299999999999,98092,313948.5,299997.0,225000.0,1,11646.76,2144.05,892
20492,394950.0,2,2.25,1,1300,2104,0.6178707224334601,0.0,4,0,3,8,0,0.0,47.5477,-122.38799999999999,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
20493,382000.0,4,3.5,1,2530,3000,0.8433333333333334,0.0,1,0,3,8,0,0.0,47.4919,-122.336,98146,359496.26,305000.0,210000.0,1,9020.24,1621.45,5573
20494,560000.0,3,2.5,0,1390,1411,0.9851169383416017,0.0,7,0,3,8,0,0.0,47.6485,-122.334,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20495,772000.0,3,2.25,0,1640,1204,1.3621262458471761,0.0,1,0,3,8,0,0.0,47.6196,-122.29700000000001,98112,847094.83,785475.0,1050000.0,4,4070.75,2106.13,6667
20496,324950.0,4,2.5,0,2229,5723,0.3894810414118469,0.0,3,0,3,7,0,0.0,47.3693,-122.286,98032,250097.02,249000.0,240000.0,1,9792.51,1729.97,2024
20497,530000.0,3,2.5,0,1790,3078,0.5815464587394412,0.0,5,0,3,8,0,0.0,47.5638,-122.094,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
20498,384000.0,3,2.25,1,990,736,1.3451086956521738,0.0,6,0,3,8,0,0.0,47.6605,-122.319,98105,744828.15,660000.0,580000.0,4,4500.82,1961.75,10643
20499,719950.0,5,2.75,0,3240,6863,0.47209675069211715,0.0,2,0,3,10,0,0.0,47.5033,-122.193,98056,405816.41,378000.0,250000.0,2,8624.1,1998.23,4323
20500,319950.0,2,2.5,1,1280,819,1.5628815628815629,0.0,9,0,3,8,0,0.0,47.6905,-122.36399999999999,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20501,292000.0,3,2.5,0,1610,3848,0.4183991683991684,0.0,9,0,3,8,0,0.0,47.4497,-122.18799999999999,98055,300024.22,292500.0,290000.0,1,7870.52,1776.27,4585
20503,425000.0,2,2.5,0,1150,1027,1.1197663096397275,0.0,7,0,3,8,0,0.0,47.6534,-122.35600000000001,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
20504,799950.0,5,3.75,1,3760,4702,0.7996597192683964,0.0,1,0,3,9,0,0.0,47.7202,-122.223,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
20505,499000.0,2,2.5,1,1320,1157,1.1408815903197926,0.0,1,0,3,8,0,0.0,47.6689,-122.363,98107,562928.82,529950.0,500000.0,3,3178.16,1558.64,9602
20506,572000.0,4,2.75,0,2700,7992,0.33783783783783783,0.0,3,0,3,9,0,0.0,47.4831,-122.135,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
20507,459000.0,2,2.0,0,1480,804,1.8407960199004976,0.0,7,0,3,8,0,0.0,47.602,-122.30799999999999,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
20508,529500.0,3,2.25,0,1410,905,1.558011049723757,0.0,1,0,3,9,0,0.0,47.5818,-122.402,98116,604844.74,559000.0,625000.0,3,4854.48,1830.22,7523
20509,374500.0,4,2.5,0,3135,5811,0.5394940629839958,0.0,10,1,3,9,0,0.0,47.3263,-122.18,98092,313948.5,299997.0,225000.0,1,11646.76,2144.05,892
20510,584000.0,3,2.5,0,1480,1485,0.9966329966329966,0.0,8,0,3,8,0,0.0,47.6376,-122.32600000000001,98102,748116.65,682500.0,525000.0,4,3015.2,1891.24,15829
20512,505000.0,2,2.25,1,1060,1209,0.8767576509511993,0.0,9,0,3,8,0,0.0,47.6369,-122.32700000000001,98102,748116.65,682500.0,525000.0,4,3015.2,1891.24,15829
20513,565000.0,2,2.5,0,1950,2457,0.7936507936507936,0.0,6,0,3,8,0,0.0,47.5925,-122.302,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
20514,799000.0,4,2.75,0,3340,5677,0.5883389113968646,0.0,4,0,3,9,0,0.0,47.708999999999996,-122.118,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
20515,547000.0,3,2.5,1,1570,1452,1.081267217630854,0.0,8,0,3,9,0,0.0,47.648,-122.396,98199,732288.96,672500.0,1100000.0,4,5221.17,2072.72,4714
20516,550000.0,3,2.5,0,1930,6604,0.29224712295578437,0.0,1,0,3,7,0,0.0,47.4692,-122.351,98166,431499.54,387500.0,350000.0,2,12578.77,2005.81,3580
20517,250000.0,3,2.0,1,1590,8100,0.1962962962962963,0.0,19,1,3,7,0,0.0,47.3611,-122.04700000000001,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
20518,960000.0,4,4.5,0,3720,7746,0.48024786986831913,0.0,1,0,3,10,0,0.0,47.7323,-122.165,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
